2025-09-18 21:30:28.504 | INFO     | __main__:create_app:291 - Initializing vector store...
2025-09-18 22:55:17.329 | INFO     | __main__:get_articles:121 - Loaded 444 news items from original file
2025-09-18 22:55:17.330 | INFO     | __main__:get_articles:128 - Article IDs format: <class 'str'>, News IDs format: <class 'str'>
2025-09-18 22:55:17.330 | INFO     | __main__:get_articles:129 - Article ID sample: 0, News ID sample: 0
2025-09-18 22:55:17.333 | INFO     | __main__:get_articles:141 - Merged dataset has 444 rows
2025-09-18 22:55:17.336 | INFO     | __main__:get_articles:216 - Returning page 1 with 10 articles (indices 0:10)
2025-09-18 22:55:17.336 | INFO     | __main__:get_articles:222 - Processing article row: 0 - audi cost cutting could see it sell italdesign - report
2025-09-18 22:55:17.337 | INFO     | __main__:get_articles:243 - First article converted successfully: {'id': '0', 'title': 'audi cost cutting could see it sell italdesign - report', 'description': 'the company behind automotive icons, such as the volkswagen golf, fiat uno, bmw m1 and dmc delorean, could be sold by audi.', 'content': 'audi cost cutting could see it sell italdesign - report \n\n the company behind automotive icons, such as the volkswagen golf, fiat uno, bmw m1 and dmc delorean, could be sold by audi.', 'source': {'id': '7news.com.au', 'name': '7news.com.au'}, 'author': 'derek fung', 'url': 'https://7news.com.au/motoring/audi-cost-cutting-could-see-it-sell-italdesign-report-c-18650485', 'urlToImage': 'https://images.7news.com.au/publication/C-18650485/def7314ff1a16686242f3180fbfd1aeaeec1c5ed-16x9-x0y207w3973h2235.jpg', 'publishedAt': '2025-05-10T12:00:00Z', 'category': 'music'}
2025-09-18 22:55:17.337 | INFO     | __main__:get_articles:222 - Processing article row: 1 - superquiz, sunday, may 11
2025-09-18 22:55:17.337 | INFO     | __main__:get_articles:222 - Processing article row: 2 - gold coast recruit daniel rioli ‘emotional’ after leading suns to stunning win over western bulldogs
2025-09-18 22:55:17.337 | INFO     | __main__:get_articles:222 - Processing article row: 3 - unlikely hero mark keane produces one of the marks of the year to help crows win epic showdown
2025-09-18 22:55:17.337 | INFO     | __main__:get_articles:222 - Processing article row: 4 - wallabies star noah lolesio stretchered off with suspected spinal injury
2025-09-18 22:55:17.337 | INFO     | __main__:get_articles:222 - Processing article row: 5 - aussie duo sally fitzgibbons and julian wilson fall short in gold coast pro final
2025-09-18 22:55:17.337 | INFO     | __main__:get_articles:222 - Processing article row: 6 - mutual respect is the foundation of our democracy
2025-09-18 22:55:17.337 | INFO     | __main__:get_articles:222 - Processing article row: 7 - stars help struggling footy team to a win
2025-09-18 22:55:17.337 | INFO     | __main__:get_articles:222 - Processing article row: 8 - paralysed teenager’s inspiring path to recovery
2025-09-18 22:55:17.337 | INFO     | __main__:get_articles:222 - Processing article row: 9 - pope leo delivers first sermon; pakistan retaliates after indian missile strikes | 9 news australia
2025-09-18 22:55:17.337 | INFO     | __main__:get_articles:255 - First article example: {'id': '0', 'title': 'audi cost cutting could see it sell italdesign - report', 'description': 'the company behind automotive icons, such as the volkswagen golf, fiat uno, bmw m1 and dmc delorean, could be sold by audi.', 'content': 'audi cost cutting could see it sell italdesign - report \n\n the company behind automotive icons, such as the volkswagen golf, fiat uno, bmw m1 and dmc delorean, could be sold by audi.', 'source': {'id': '7news.com.au', 'name': '7news.com.au'}, 'author': 'derek fung', 'url': 'https://7news.com.au/motoring/audi-cost-cutting-could-see-it-sell-italdesign-report-c-18650485', 'urlToImage': 'https://images.7news.com.au/publication/C-18650485/def7314ff1a16686242f3180fbfd1aeaeec1c5ed-16x9-x0y207w3973h2235.jpg', 'publishedAt': '2025-05-10T12:00:00Z', 'category': 'music'}
2025-09-18 22:55:17.343 | INFO     | __main__:get_articles:102 - Articles request - category: None, page: 1, page_size: 10, q: None
2025-09-18 22:55:17.343 | INFO     | __main__:get_articles:105 - Loading articles from datasets/classified_articles.csv
2025-09-18 22:55:17.349 | INFO     | __main__:get_articles:108 - Loaded 444 articles from classified articles file
2025-09-18 22:55:17.349 | INFO     | __main__:get_articles:116 - Sample article: {'Date Scraped': '2025-05-12', 'Title': 'audi cost cutting could see it sell italdesign - report', 'news_summary': 'the company behind automotive icons, such as the volkswagen golf, fiat uno, bmw m1 and dmc delorean, could be sold by audi.', 'news_card_image': 'https://images.7news.com.au/publication/C-18650485/def7314ff1a16686242f3180fbfd1aeaeec1c5ed-16x9-x0y207w3973h2235.jpg', 'Date Published': '11/05/2025', 'Link': 'https://7news.com.au/motoring/audi-cost-cutting-could-see-it-sell-italdesign-report-c-18650485', 'Publication': '7news.com.au', 'Author': 'derek fung', 'text': 'audi cost cutting could see it sell italdesign - report \n\n the company behind automotive icons, such as the volkswagen golf, fiat uno, bmw m1 and dmc delorean, could be sold by audi.', 'id': 0, 'predicted_category': 'music', 'similarity': 0.5355744361877441, 'cluster': 1, 'cluster_size': 412}
2025-09-18 22:55:17.349 | INFO     | __main__:get_articles:119 - Loading original news from datasets/Aggregated News Dataset - Sheet1.csv
2025-09-18 22:55:17.354 | INFO     | __main__:get_articles:121 - Loaded 444 news items from original file
2025-09-18 22:55:17.355 | INFO     | __main__:get_articles:128 - Article IDs format: <class 'str'>, News IDs format: <class 'str'>
2025-09-18 22:55:17.355 | INFO     | __main__:get_articles:129 - Article ID sample: 0, News ID sample: 0
2025-09-18 22:55:17.356 | INFO     | __main__:get_articles:141 - Merged dataset has 444 rows
2025-09-18 22:55:17.362 | INFO     | __main__:get_articles:216 - Returning page 1 with 10 articles (indices 0:10)
2025-09-18 22:55:17.362 | INFO     | __main__:get_articles:222 - Processing article row: 0 - audi cost cutting could see it sell italdesign - report
2025-09-18 22:55:17.363 | INFO     | __main__:get_articles:243 - First article converted successfully: {'id': '0', 'title': 'audi cost cutting could see it sell italdesign - report', 'description': 'the company behind automotive icons, such as the volkswagen golf, fiat uno, bmw m1 and dmc delorean, could be sold by audi.', 'content': 'audi cost cutting could see it sell italdesign - report \n\n the company behind automotive icons, such as the volkswagen golf, fiat uno, bmw m1 and dmc delorean, could be sold by audi.', 'source': {'id': '7news.com.au', 'name': '7news.com.au'}, 'author': 'derek fung', 'url': 'https://7news.com.au/motoring/audi-cost-cutting-could-see-it-sell-italdesign-report-c-18650485', 'urlToImage': 'https://images.7news.com.au/publication/C-18650485/def7314ff1a16686242f3180fbfd1aeaeec1c5ed-16x9-x0y207w3973h2235.jpg', 'publishedAt': '2025-05-10T12:00:00Z', 'category': 'music'}
2025-09-18 22:55:17.363 | INFO     | __main__:get_articles:222 - Processing article row: 1 - superquiz, sunday, may 11
2025-09-18 22:55:17.363 | INFO     | __main__:get_articles:222 - Processing article row: 2 - gold coast recruit daniel rioli ‘emotional’ after leading suns to stunning win over western bulldogs
2025-09-18 22:55:17.363 | INFO     | __main__:get_articles:222 - Processing article row: 3 - unlikely hero mark keane produces one of the marks of the year to help crows win epic showdown
2025-09-18 22:55:17.363 | INFO     | __main__:get_articles:222 - Processing article row: 4 - wallabies star noah lolesio stretchered off with suspected spinal injury
2025-09-18 22:55:17.364 | INFO     | __main__:get_articles:222 - Processing article row: 5 - aussie duo sally fitzgibbons and julian wilson fall short in gold coast pro final
2025-09-18 22:55:17.364 | INFO     | __main__:get_articles:222 - Processing article row: 6 - mutual respect is the foundation of our democracy
2025-09-18 22:55:17.364 | INFO     | __main__:get_articles:222 - Processing article row: 7 - stars help struggling footy team to a win
2025-09-18 22:55:17.364 | INFO     | __main__:get_articles:222 - Processing article row: 8 - paralysed teenager’s inspiring path to recovery
2025-09-18 22:55:17.364 | INFO     | __main__:get_articles:222 - Processing article row: 9 - pope leo delivers first sermon; pakistan retaliates after indian missile strikes | 9 news australia
2025-09-18 22:55:17.364 | INFO     | __main__:get_articles:255 - First article example: {'id': '0', 'title': 'audi cost cutting could see it sell italdesign - report', 'description': 'the company behind automotive icons, such as the volkswagen golf, fiat uno, bmw m1 and dmc delorean, could be sold by audi.', 'content': 'audi cost cutting could see it sell italdesign - report \n\n the company behind automotive icons, such as the volkswagen golf, fiat uno, bmw m1 and dmc delorean, could be sold by audi.', 'source': {'id': '7news.com.au', 'name': '7news.com.au'}, 'author': 'derek fung', 'url': 'https://7news.com.au/motoring/audi-cost-cutting-could-see-it-sell-italdesign-report-c-18650485', 'urlToImage': 'https://images.7news.com.au/publication/C-18650485/def7314ff1a16686242f3180fbfd1aeaeec1c5ed-16x9-x0y207w3973h2235.jpg', 'publishedAt': '2025-05-10T12:00:00Z', 'category': 'music'}
2025-09-18 22:55:17.377 | INFO     | __main__:get_articles:102 - Articles request - category: None, page: 1, page_size: 10, q: None
2025-09-18 22:55:17.377 | INFO     | __main__:get_articles:105 - Loading articles from datasets/classified_articles.csv
2025-09-18 22:55:17.383 | INFO     | __main__:get_articles:108 - Loaded 444 articles from classified articles file
2025-09-18 22:55:17.383 | INFO     | __main__:get_articles:116 - Sample article: {'Date Scraped': '2025-05-12', 'Title': 'audi cost cutting could see it sell italdesign - report', 'news_summary': 'the company behind automotive icons, such as the volkswagen golf, fiat uno, bmw m1 and dmc delorean, could be sold by audi.', 'news_card_image': 'https://images.7news.com.au/publication/C-18650485/def7314ff1a16686242f3180fbfd1aeaeec1c5ed-16x9-x0y207w3973h2235.jpg', 'Date Published': '11/05/2025', 'Link': 'https://7news.com.au/motoring/audi-cost-cutting-could-see-it-sell-italdesign-report-c-18650485', 'Publication': '7news.com.au', 'Author': 'derek fung', 'text': 'audi cost cutting could see it sell italdesign - report \n\n the company behind automotive icons, such as the volkswagen golf, fiat uno, bmw m1 and dmc delorean, could be sold by audi.', 'id': 0, 'predicted_category': 'music', 'similarity': 0.5355744361877441, 'cluster': 1, 'cluster_size': 412}
2025-09-18 22:55:17.383 | INFO     | __main__:get_articles:119 - Loading original news from datasets/Aggregated News Dataset - Sheet1.csv
2025-09-18 22:55:17.391 | INFO     | __main__:get_articles:121 - Loaded 444 news items from original file
2025-09-18 22:55:17.392 | INFO     | __main__:get_articles:128 - Article IDs format: <class 'str'>, News IDs format: <class 'str'>
2025-09-18 22:55:17.392 | INFO     | __main__:get_articles:129 - Article ID sample: 0, News ID sample: 0
2025-09-18 22:55:17.393 | INFO     | __main__:get_articles:141 - Merged dataset has 444 rows
2025-09-18 22:55:17.395 | INFO     | __main__:get_articles:216 - Returning page 1 with 10 articles (indices 0:10)
2025-09-18 22:55:17.396 | INFO     | __main__:get_articles:222 - Processing article row: 0 - audi cost cutting could see it sell italdesign - report
2025-09-18 22:55:17.396 | INFO     | __main__:get_articles:243 - First article converted successfully: {'id': '0', 'title': 'audi cost cutting could see it sell italdesign - report', 'description': 'the company behind automotive icons, such as the volkswagen golf, fiat uno, bmw m1 and dmc delorean, could be sold by audi.', 'content': 'audi cost cutting could see it sell italdesign - report \n\n the company behind automotive icons, such as the volkswagen golf, fiat uno, bmw m1 and dmc delorean, could be sold by audi.', 'source': {'id': '7news.com.au', 'name': '7news.com.au'}, 'author': 'derek fung', 'url': 'https://7news.com.au/motoring/audi-cost-cutting-could-see-it-sell-italdesign-report-c-18650485', 'urlToImage': 'https://images.7news.com.au/publication/C-18650485/def7314ff1a16686242f3180fbfd1aeaeec1c5ed-16x9-x0y207w3973h2235.jpg', 'publishedAt': '2025-05-10T12:00:00Z', 'category': 'music'}
2025-09-18 22:55:17.396 | INFO     | __main__:get_articles:222 - Processing article row: 1 - superquiz, sunday, may 11
2025-09-18 22:55:17.396 | INFO     | __main__:get_articles:222 - Processing article row: 2 - gold coast recruit daniel rioli ‘emotional’ after leading suns to stunning win over western bulldogs
2025-09-18 22:55:17.396 | INFO     | __main__:get_articles:222 - Processing article row: 3 - unlikely hero mark keane produces one of the marks of the year to help crows win epic showdown
2025-09-18 22:55:17.396 | INFO     | __main__:get_articles:222 - Processing article row: 4 - wallabies star noah lolesio stretchered off with suspected spinal injury
2025-09-18 22:55:17.396 | INFO     | __main__:get_articles:222 - Processing article row: 5 - aussie duo sally fitzgibbons and julian wilson fall short in gold coast pro final
2025-09-18 22:55:17.396 | INFO     | __main__:get_articles:222 - Processing article row: 6 - mutual respect is the foundation of our democracy
2025-09-18 22:55:17.397 | INFO     | __main__:get_articles:222 - Processing article row: 7 - stars help struggling footy team to a win
2025-09-18 22:55:17.397 | INFO     | __main__:get_articles:222 - Processing article row: 8 - paralysed teenager’s inspiring path to recovery
2025-09-18 22:55:17.397 | INFO     | __main__:get_articles:222 - Processing article row: 9 - pope leo delivers first sermon; pakistan retaliates after indian missile strikes | 9 news australia
2025-09-18 22:55:17.397 | INFO     | __main__:get_articles:255 - First article example: {'id': '0', 'title': 'audi cost cutting could see it sell italdesign - report', 'description': 'the company behind automotive icons, such as the volkswagen golf, fiat uno, bmw m1 and dmc delorean, could be sold by audi.', 'content': 'audi cost cutting could see it sell italdesign - report \n\n the company behind automotive icons, such as the volkswagen golf, fiat uno, bmw m1 and dmc delorean, could be sold by audi.', 'source': {'id': '7news.com.au', 'name': '7news.com.au'}, 'author': 'derek fung', 'url': 'https://7news.com.au/motoring/audi-cost-cutting-could-see-it-sell-italdesign-report-c-18650485', 'urlToImage': 'https://images.7news.com.au/publication/C-18650485/def7314ff1a16686242f3180fbfd1aeaeec1c5ed-16x9-x0y207w3973h2235.jpg', 'publishedAt': '2025-05-10T12:00:00Z', 'category': 'music'}
2025-09-18 22:55:21.363 | INFO     | __main__:get_articles:102 - Articles request - category: None, page: 2, page_size: 10, q: None
2025-09-18 22:55:21.363 | INFO     | __main__:get_articles:105 - Loading articles from datasets/classified_articles.csv
2025-09-18 22:55:21.374 | INFO     | __main__:get_articles:108 - Loaded 444 articles from classified articles file
2025-09-18 22:55:21.374 | INFO     | __main__:get_articles:116 - Sample article: {'Date Scraped': '2025-05-12', 'Title': 'audi cost cutting could see it sell italdesign - report', 'news_summary': 'the company behind automotive icons, such as the volkswagen golf, fiat uno, bmw m1 and dmc delorean, could be sold by audi.', 'news_card_image': 'https://images.7news.com.au/publication/C-18650485/def7314ff1a16686242f3180fbfd1aeaeec1c5ed-16x9-x0y207w3973h2235.jpg', 'Date Published': '11/05/2025', 'Link': 'https://7news.com.au/motoring/audi-cost-cutting-could-see-it-sell-italdesign-report-c-18650485', 'Publication': '7news.com.au', 'Author': 'derek fung', 'text': 'audi cost cutting could see it sell italdesign - report \n\n the company behind automotive icons, such as the volkswagen golf, fiat uno, bmw m1 and dmc delorean, could be sold by audi.', 'id': 0, 'predicted_category': 'music', 'similarity': 0.5355744361877441, 'cluster': 1, 'cluster_size': 412}
2025-09-18 22:55:21.374 | INFO     | __main__:get_articles:119 - Loading original news from datasets/Aggregated News Dataset - Sheet1.csv
2025-09-18 22:55:21.380 | INFO     | __main__:get_articles:121 - Loaded 444 news items from original file
2025-09-18 22:55:21.383 | INFO     | __main__:get_articles:128 - Article IDs format: <class 'str'>, News IDs format: <class 'str'>
2025-09-18 22:55:21.383 | INFO     | __main__:get_articles:129 - Article ID sample: 0, News ID sample: 0
2025-09-18 22:55:21.387 | INFO     | __main__:get_articles:141 - Merged dataset has 444 rows
2025-09-18 22:55:21.391 | INFO     | __main__:get_articles:216 - Returning page 2 with 10 articles (indices 10:20)
2025-09-18 22:55:21.392 | INFO     | __main__:get_articles:222 - Processing article row: 10 - australia weather update: mothers day weather forecast | 9 news australia
2025-09-18 22:55:21.392 | INFO     | __main__:get_articles:243 - First article converted successfully: {'id': '10', 'title': 'australia weather update: mothers day weather forecast | 9 news australia', 'description': '', 'content': 'australia weather update: mothers day weather forecast | 9 news australia \n\n ', 'source': {'id': '9news australia', 'name': '9news australia'}, 'author': '9 news australia', 'url': 'https://www.youtube.com/watch?v=giCnx3JSPqE', 'urlToImage': '', 'publishedAt': '2025-05-10T12:00:00Z', 'category': 'sports'}
2025-09-18 22:55:21.392 | INFO     | __main__:get_articles:222 - Processing article row: 11 - country music star johnny rodriguez has died, aged 73
2025-09-18 22:55:21.392 | INFO     | __main__:get_articles:222 - Processing article row: 12 - jamie melham goes back-to-back in the goodwood with victory on reserve bank 
2025-09-18 22:55:21.393 | INFO     | __main__:get_articles:222 - Processing article row: 13 - trump vs chinese: the unexpected victim of the tariff war that will (literally) blow up
2025-09-18 22:55:21.393 | INFO     | __main__:get_articles:222 - Processing article row: 14 - anyone for pope-eroni?
2025-09-18 22:55:21.393 | INFO     | __main__:get_articles:222 - Processing article row: 15 - brownlow medal fancy zach merrett faces nervous wait after high shot during essendon’s win over sydney
2025-09-18 22:55:21.393 | INFO     | __main__:get_articles:222 - Processing article row: 16 - large rallies held protesting sexual violence, anger that crisis not properly addressed during election
2025-09-18 22:55:21.394 | INFO     | __main__:get_articles:222 - Processing article row: 17 - pakistan launches retaliatory strikes against india as conflict intensifies | abc news
2025-09-18 22:55:21.394 | INFO     | __main__:get_articles:222 - Processing article row: 18 - ‘the right lane is faster’, and other thoughts i don’t appreciate in a traffic jam
2025-09-18 22:55:21.395 | INFO     | __main__:get_articles:222 - Processing article row: 19 - tenant charged with murder after landlord allegedly stabbed to death
2025-09-18 22:55:21.395 | INFO     | __main__:get_articles:255 - First article example: {'id': '10', 'title': 'australia weather update: mothers day weather forecast | 9 news australia', 'description': '', 'content': 'australia weather update: mothers day weather forecast | 9 news australia \n\n ', 'source': {'id': '9news australia', 'name': '9news australia'}, 'author': '9 news australia', 'url': 'https://www.youtube.com/watch?v=giCnx3JSPqE', 'urlToImage': '', 'publishedAt': '2025-05-10T12:00:00Z', 'category': 'sports'}
2025-09-18 22:55:35.772 | INFO     | __main__:get_articles:102 - Articles request - category: sports, page: 1, page_size: 10, q: None
2025-09-18 22:55:35.774 | INFO     | __main__:get_articles:105 - Loading articles from datasets/classified_articles.csv
2025-09-18 22:55:35.811 | INFO     | __main__:get_articles:108 - Loaded 444 articles from classified articles file
2025-09-18 22:55:35.811 | INFO     | __main__:get_articles:116 - Sample article: {'Date Scraped': '2025-05-12', 'Title': 'audi cost cutting could see it sell italdesign - report', 'news_summary': 'the company behind automotive icons, such as the volkswagen golf, fiat uno, bmw m1 and dmc delorean, could be sold by audi.', 'news_card_image': 'https://images.7news.com.au/publication/C-18650485/def7314ff1a16686242f3180fbfd1aeaeec1c5ed-16x9-x0y207w3973h2235.jpg', 'Date Published': '11/05/2025', 'Link': 'https://7news.com.au/motoring/audi-cost-cutting-could-see-it-sell-italdesign-report-c-18650485', 'Publication': '7news.com.au', 'Author': 'derek fung', 'text': 'audi cost cutting could see it sell italdesign - report \n\n the company behind automotive icons, such as the volkswagen golf, fiat uno, bmw m1 and dmc delorean, could be sold by audi.', 'id': 0, 'predicted_category': 'music', 'similarity': 0.5355744361877441, 'cluster': 1, 'cluster_size': 412}
2025-09-18 22:55:35.812 | INFO     | __main__:get_articles:119 - Loading original news from datasets/Aggregated News Dataset - Sheet1.csv
2025-09-18 22:55:35.820 | INFO     | __main__:get_articles:121 - Loaded 444 news items from original file
2025-09-18 22:55:35.824 | INFO     | __main__:get_articles:128 - Article IDs format: <class 'str'>, News IDs format: <class 'str'>
2025-09-18 22:55:35.824 | INFO     | __main__:get_articles:129 - Article ID sample: 0, News ID sample: 0
2025-09-18 22:55:35.831 | INFO     | __main__:get_articles:141 - Merged dataset has 444 rows
2025-09-18 22:55:35.857 | INFO     | __main__:get_articles:191 - Filtered to 106 articles for category sports
2025-09-18 22:55:35.857 | INFO     | __main__:get_articles:216 - Returning page 1 with 10 articles (indices 0:10)
2025-09-18 22:55:35.858 | INFO     | __main__:get_articles:222 - Processing article row: 1 - superquiz, sunday, may 11
2025-09-18 22:55:35.859 | INFO     | __main__:get_articles:243 - First article converted successfully: {'id': '1', 'title': 'superquiz, sunday, may 11', 'description': '', 'content': 'superquiz, sunday, may 11 \n\n ', 'source': {'id': 'sydney morning herald - national', 'name': 'sydney morning herald - national'}, 'author': '', 'url': 'https://www.smh.com.au/national/superquiz-sunday-may-11-20250507-p5lxep.html?ref=rss&utm_medium=rss&utm_source=rss_national', 'urlToImage': 'https://static.ffx.io/images/$zoom_0.9819,$multiply_0.7554,$ratio_1.777778,$width_1059,$x_1,$y_240/t_crop_custom/q_86,e_sharpen:60,f_auto/24d8c9ba98147348592ea2ed292e48328b593d46', 'publishedAt': '2025-05-10T12:00:00Z', 'category': 'sports'}
2025-09-18 22:55:35.859 | INFO     | __main__:get_articles:222 - Processing article row: 2 - gold coast recruit daniel rioli ‘emotional’ after leading suns to stunning win over western bulldogs
2025-09-18 22:55:35.860 | INFO     | __main__:get_articles:222 - Processing article row: 3 - unlikely hero mark keane produces one of the marks of the year to help crows win epic showdown
2025-09-18 22:55:35.860 | INFO     | __main__:get_articles:222 - Processing article row: 4 - wallabies star noah lolesio stretchered off with suspected spinal injury
2025-09-18 22:55:35.860 | INFO     | __main__:get_articles:222 - Processing article row: 5 - aussie duo sally fitzgibbons and julian wilson fall short in gold coast pro final
2025-09-18 22:55:35.861 | INFO     | __main__:get_articles:222 - Processing article row: 7 - stars help struggling footy team to a win
2025-09-18 22:55:35.861 | INFO     | __main__:get_articles:222 - Processing article row: 8 - paralysed teenager’s inspiring path to recovery
2025-09-18 22:55:35.861 | INFO     | __main__:get_articles:222 - Processing article row: 10 - australia weather update: mothers day weather forecast | 9 news australia
2025-09-18 22:55:35.862 | INFO     | __main__:get_articles:222 - Processing article row: 12 - jamie melham goes back-to-back in the goodwood with victory on reserve bank 
2025-09-18 22:55:35.862 | INFO     | __main__:get_articles:222 - Processing article row: 15 - brownlow medal fancy zach merrett faces nervous wait after high shot during essendon’s win over sydney
2025-09-18 22:55:35.862 | INFO     | __main__:get_articles:255 - First article example: {'id': '1', 'title': 'superquiz, sunday, may 11', 'description': '', 'content': 'superquiz, sunday, may 11 \n\n ', 'source': {'id': 'sydney morning herald - national', 'name': 'sydney morning herald - national'}, 'author': '', 'url': 'https://www.smh.com.au/national/superquiz-sunday-may-11-20250507-p5lxep.html?ref=rss&utm_medium=rss&utm_source=rss_national', 'urlToImage': 'https://static.ffx.io/images/$zoom_0.9819,$multiply_0.7554,$ratio_1.777778,$width_1059,$x_1,$y_240/t_crop_custom/q_86,e_sharpen:60,f_auto/24d8c9ba98147348592ea2ed292e48328b593d46', 'publishedAt': '2025-05-10T12:00:00Z', 'category': 'sports'}
2025-09-18 22:55:36.834 | INFO     | __main__:get_articles:102 - Articles request - category: finance, page: 1, page_size: 10, q: None
2025-09-18 22:55:36.835 | INFO     | __main__:get_articles:105 - Loading articles from datasets/classified_articles.csv
2025-09-18 22:55:36.855 | INFO     | __main__:get_articles:108 - Loaded 444 articles from classified articles file
2025-09-18 22:55:36.856 | INFO     | __main__:get_articles:116 - Sample article: {'Date Scraped': '2025-05-12', 'Title': 'audi cost cutting could see it sell italdesign - report', 'news_summary': 'the company behind automotive icons, such as the volkswagen golf, fiat uno, bmw m1 and dmc delorean, could be sold by audi.', 'news_card_image': 'https://images.7news.com.au/publication/C-18650485/def7314ff1a16686242f3180fbfd1aeaeec1c5ed-16x9-x0y207w3973h2235.jpg', 'Date Published': '11/05/2025', 'Link': 'https://7news.com.au/motoring/audi-cost-cutting-could-see-it-sell-italdesign-report-c-18650485', 'Publication': '7news.com.au', 'Author': 'derek fung', 'text': 'audi cost cutting could see it sell italdesign - report \n\n the company behind automotive icons, such as the volkswagen golf, fiat uno, bmw m1 and dmc delorean, could be sold by audi.', 'id': 0, 'predicted_category': 'music', 'similarity': 0.5355744361877441, 'cluster': 1, 'cluster_size': 412}
2025-09-18 22:55:36.856 | INFO     | __main__:get_articles:119 - Loading original news from datasets/Aggregated News Dataset - Sheet1.csv
2025-09-18 22:55:36.863 | INFO     | __main__:get_articles:121 - Loaded 444 news items from original file
2025-09-18 22:55:36.867 | INFO     | __main__:get_articles:128 - Article IDs format: <class 'str'>, News IDs format: <class 'str'>
2025-09-18 22:55:36.868 | INFO     | __main__:get_articles:129 - Article ID sample: 0, News ID sample: 0
2025-09-18 22:55:36.870 | INFO     | __main__:get_articles:141 - Merged dataset has 444 rows
2025-09-18 22:55:36.877 | INFO     | __main__:get_articles:191 - Filtered to 10 articles for category finance
2025-09-18 22:55:36.878 | INFO     | __main__:get_articles:216 - Returning page 1 with 10 articles (indices 0:10)
2025-09-18 22:55:36.879 | INFO     | __main__:get_articles:222 - Processing article row: 101 - how bunnings crushed its competitors | abc news daily podcast
2025-09-18 22:55:36.880 | INFO     | __main__:get_articles:243 - First article converted successfully: {'id': '101', 'title': 'how bunnings crushed its competitors | abc news daily podcast', 'description': '', 'content': 'how bunnings crushed its competitors | abc news daily podcast \n\n ', 'source': {'id': 'abc news (australia)', 'name': 'abc news (australia)'}, 'author': 'abc news (australia)', 'url': 'https://www.youtube.com/watch?v=jweTLOk_Qxg', 'urlToImage': '', 'publishedAt': '2025-05-10T12:00:00Z', 'category': 'finance'}
2025-09-18 22:55:36.881 | INFO     | __main__:get_articles:222 - Processing article row: 124 - meat prices could skyrocket, as victorian farmers struggle with drought | 9 news australia
2025-09-18 22:55:36.882 | INFO     | __main__:get_articles:222 - Processing article row: 125 - macquarie bank sacked dozens of staff members over inappropriate behaviour | 9 news australia
2025-09-18 22:55:36.882 | INFO     | __main__:get_articles:222 - Processing article row: 164 - lower prices to hit shelves at woolworths
2025-09-18 22:55:36.883 | INFO     | __main__:get_articles:222 - Processing article row: 219 - cash purchase of boat leads to $600m cocaine haul by nsw police | abc news
2025-09-18 22:55:36.883 | INFO     | __main__:get_articles:222 - Processing article row: 235 - state to strengthen trade ties with china
2025-09-18 22:55:36.884 | INFO     | __main__:get_articles:222 - Processing article row: 273 - why a multimillion-dollar legal boom is running out of steam
2025-09-18 22:55:36.884 | INFO     | __main__:get_articles:222 - Processing article row: 308 - greenline funding scrapped as city of melbourne grapples with financial pressure
2025-09-18 22:55:36.886 | INFO     | __main__:get_articles:222 - Processing article row: 422 - financial turbulence for tonga’s national carrier amid debt crisis | the pacific | abc news
2025-09-18 22:55:36.887 | INFO     | __main__:get_articles:222 - Processing article row: 428 - bill gates to give away 99% of fortune | abc news
2025-09-18 22:55:36.887 | INFO     | __main__:get_articles:255 - First article example: {'id': '101', 'title': 'how bunnings crushed its competitors | abc news daily podcast', 'description': '', 'content': 'how bunnings crushed its competitors | abc news daily podcast \n\n ', 'source': {'id': 'abc news (australia)', 'name': 'abc news (australia)'}, 'author': 'abc news (australia)', 'url': 'https://www.youtube.com/watch?v=jweTLOk_Qxg', 'urlToImage': '', 'publishedAt': '2025-05-10T12:00:00Z', 'category': 'finance'}
2025-09-18 22:55:38.378 | INFO     | __main__:get_articles:102 - Articles request - category: politics, page: 1, page_size: 10, q: None
2025-09-18 22:55:38.379 | INFO     | __main__:get_articles:105 - Loading articles from datasets/classified_articles.csv
2025-09-18 22:55:38.393 | INFO     | __main__:get_articles:108 - Loaded 444 articles from classified articles file
2025-09-18 22:55:38.394 | INFO     | __main__:get_articles:116 - Sample article: {'Date Scraped': '2025-05-12', 'Title': 'audi cost cutting could see it sell italdesign - report', 'news_summary': 'the company behind automotive icons, such as the volkswagen golf, fiat uno, bmw m1 and dmc delorean, could be sold by audi.', 'news_card_image': 'https://images.7news.com.au/publication/C-18650485/def7314ff1a16686242f3180fbfd1aeaeec1c5ed-16x9-x0y207w3973h2235.jpg', 'Date Published': '11/05/2025', 'Link': 'https://7news.com.au/motoring/audi-cost-cutting-could-see-it-sell-italdesign-report-c-18650485', 'Publication': '7news.com.au', 'Author': 'derek fung', 'text': 'audi cost cutting could see it sell italdesign - report \n\n the company behind automotive icons, such as the volkswagen golf, fiat uno, bmw m1 and dmc delorean, could be sold by audi.', 'id': 0, 'predicted_category': 'music', 'similarity': 0.5355744361877441, 'cluster': 1, 'cluster_size': 412}
2025-09-18 22:55:38.394 | INFO     | __main__:get_articles:119 - Loading original news from datasets/Aggregated News Dataset - Sheet1.csv
2025-09-18 22:55:38.403 | INFO     | __main__:get_articles:121 - Loaded 444 news items from original file
