Date Scraped,Title,news_summary,news_card_image,Date Published,Link,Publication,Author,text,id,predicted_category,similarity,cluster,cluster_size
19/09/2025,"Jurel's brisk ton, Padikkal's steady knocks propel India A against Australia A","<p>Lucknow (Uttar Pradesh) [India], September 18 (ANI): Dhruv Jurel struck his second first-class century as India A batters flourished, except for captain Shreyas Iyer, with the hosts ending day three at 403/4, trailing by 129 runs against Australia A after their 532 in the first innings.</p><p>Apart from Jurel, who was unbeaten on 113, Devdutt Padikkal, B Sai Sudharsan and N Jagadeesan had gone past fifty at the Ekana S",,2025-09-18T15:13:44.000Z,http://sydneysun.com/news/278585897/jurel-brisk-ton-padikkal-steady-knocks-propel-india-a-against-australia-a,Sydney sun,,"Jurel's brisk ton, Padikkal's steady knocks propel India A against Australia A 

 <p>Lucknow (Uttar Pradesh) [India], September 18 (ANI): Dhruv Jurel struck his second first-class century as India A batters flourished, except for captain Shreyas Iyer, with the hosts ending day three at 403/4, trailing by 129 runs against Australia A after their 532 in the first innings.</p><p>Apart from Jurel, who was unbeaten on 113, Devdutt Padikkal, B Sai Sudharsan and N Jagadeesan had gone past fifty at the Ekana S",76,sports,0.5216242074966431,-1,46
19/09/2025,AUSTRALIA-SYDNEY-FILM-UNIT 731-PREMIERE,"<p>(250918) -- SYDNEY, Sept. 18, 2025 (Xinhua) -- Spectators attend the Australian premiere of the film ""Evil Unbound"" at a cinema in Sydney, Australia, Sept. 18, 2025. ""Evil Unbound,"" a film depicting the atrocities of Japan's notorious Unit 731 clandestinely operated by the Japanese Imperial Army during World War II, was officially released in Australia on Thursday.</p><p> The release day of the film coincided with the",,2025-09-18T16:21:15.000Z,http://sydneysun.com/news/278586020/australia-sydney-film-unit-731-premiere,Sydney sun,,"AUSTRALIA-SYDNEY-FILM-UNIT 731-PREMIERE 

 <p>(250918) -- SYDNEY, Sept. 18, 2025 (Xinhua) -- Spectators attend the Australian premiere of the film ""Evil Unbound"" at a cinema in Sydney, Australia, Sept. 18, 2025. ""Evil Unbound,"" a film depicting the atrocities of Japan's notorious Unit 731 clandestinely operated by the Japanese Imperial Army during World War II, was officially released in Australia on Thursday.</p><p> The release day of the film coincided with the",77,politics,0.5750417709350586,-1,46
19/09/2025,Xinhua Headlines: Chinese commemorate outbreak of war against Japanese aggression with hopes for peace,"<p>(250918) -- SHENYANG, Sept. 18, 2025 (Xinhua) -- A ceremony to commemorate the September 18 Incident is held at the 9.18 Historical Museum in Shenyang, northeast China's Liaoning Province, Sept. 18, 2025. (Xinhua/Pan Yulong)</p>",,2025-09-18T16:21:37.000Z,http://sydneysun.com/news/278586023/xinhua-headlines-chinese-commemorate-outbreak-of-war-against-japanese-aggression-with-hopes-for-peace,Sydney sun,,"Xinhua Headlines: Chinese commemorate outbreak of war against Japanese aggression with hopes for peace 

 <p>(250918) -- SHENYANG, Sept. 18, 2025 (Xinhua) -- A ceremony to commemorate the September 18 Incident is held at the 9.18 Historical Museum in Shenyang, northeast China's Liaoning Province, Sept. 18, 2025. (Xinhua/Pan Yulong)</p>",78,politics,0.545068621635437,-1,46
19/09/2025,Isack Hadjar on Red Bull rumors: 'I didn't sign anything',"<p>(Photo credit: Peter Casey-Imagn Images)</p><p>Isack Hadjar downplayed rumors that he is set to replace Yuki Tsunoda in the second Red Bull seat alongside Max Verstappen in 2026, saying 'I didn't sign anything.'</p><p>Tsunoda has struggled to consistently generate points since being promoted to the main team ahead of the third race of the season, and enters this weekend's Azerbaijan Grand Prix with just 12 . Meanwhile,",,2025-09-18T16:25:07.000Z,http://sydneysun.com/news/278586028/isack-hadjar-on-red-bull-rumors-i-didnt-sign-anything,Sydney sun,,"Isack Hadjar on Red Bull rumors: 'I didn't sign anything' 

 <p>(Photo credit: Peter Casey-Imagn Images)</p><p>Isack Hadjar downplayed rumors that he is set to replace Yuki Tsunoda in the second Red Bull seat alongside Max Verstappen in 2026, saying 'I didn't sign anything.'</p><p>Tsunoda has struggled to consistently generate points since being promoted to the main team ahead of the third race of the season, and enters this weekend's Azerbaijan Grand Prix with just 12 . Meanwhile,",79,sports,0.5597672462463379,1,22
19/09/2025,(SP)JAPAN-TOKYO-ATHLETICS-WORLD ATHLETICS CHAMPIONSHIPS-MEN'S 200M-SEMIFINAL,"<p>(250918) -- TOKYO, Sept. 18, 2025 (Xinhua) -- Noah Lyles of the United States celebrates after the men's 200m semifinal at the 2025 World Athletics Championships in Tokyo, Japan, Sept. 18, 2025. (Xinhua/Wang Lili)</p>",,2025-09-18T16:26:02.000Z,http://sydneysun.com/news/278586029/spjapan-tokyo-athletics-world-athletics-championships-mens-200m-semifinal,Sydney sun,,"(SP)JAPAN-TOKYO-ATHLETICS-WORLD ATHLETICS CHAMPIONSHIPS-MEN'S 200M-SEMIFINAL 

 <p>(250918) -- TOKYO, Sept. 18, 2025 (Xinhua) -- Noah Lyles of the United States celebrates after the men's 200m semifinal at the 2025 World Athletics Championships in Tokyo, Japan, Sept. 18, 2025. (Xinhua/Wang Lili)</p>",80,sports,0.47102057933807373,-1,46
19/09/2025,(SP)JAPAN-TOKYO-ATHLETICS-WORLD ATHLETICS CHAMPIONSHIPS-WOMEN'S 400M-FINAL,"<p>(250918) -- TOKYO, Sept. 18, 2025 (Xinhua) -- Gold medalist Sydney Mclaughlin-Levrone (Bottom) of the United States celebrates after the women's 400m final at the 2025 World Athletics Championships in Tokyo, Japan, Sept. 18, 2025. (Xinhua/Lui Siu Wai)</p>",,2025-09-18T16:39:40.000Z,http://sydneysun.com/news/278586094/spjapan-tokyo-athletics-world-athletics-championships-womens-400m-final,Sydney sun,,"(SP)JAPAN-TOKYO-ATHLETICS-WORLD ATHLETICS CHAMPIONSHIPS-WOMEN'S 400M-FINAL 

 <p>(250918) -- TOKYO, Sept. 18, 2025 (Xinhua) -- Gold medalist Sydney Mclaughlin-Levrone (Bottom) of the United States celebrates after the women's 400m final at the 2025 World Athletics Championships in Tokyo, Japan, Sept. 18, 2025. (Xinhua/Lui Siu Wai)</p>",81,sports,0.4809713363647461,-1,46
19/09/2025,"Update: Film on Japan's Unit 731 opens in China as call to remember history, safeguard peace","<p>BEIJING, Sept. 18 (Xinhua) -- A film depicting the atrocities committed by Japan's notorious Unit 731 during World War II opened in theaters across China on Thursday, coinciding with the anniversary of the September 18 Incident and presented both in remembrance of past suffering and as a call to safeguard peace.</p><p>""Evil Unbound"" was released on Sept. 18, the 94th anniversary of the September 18 Incident, which mark",,2025-09-18T16:46:21.000Z,http://sydneysun.com/news/278586119/update-film-on-japan-unit-731-opens-in-china-as-call-to-remember-history-safeguard-peace,Sydney sun,,"Update: Film on Japan's Unit 731 opens in China as call to remember history, safeguard peace 

 <p>BEIJING, Sept. 18 (Xinhua) -- A film depicting the atrocities committed by Japan's notorious Unit 731 during World War II opened in theaters across China on Thursday, coinciding with the anniversary of the September 18 Incident and presented both in remembrance of past suffering and as a call to safeguard peace.</p><p>""Evil Unbound"" was released on Sept. 18, the 94th anniversary of the September 18 Incident, which mark",82,politics,0.586144745349884,-1,46
19/09/2025,Three seeded players fall in Korea Open second round,"<p>(Photo credit: Geoff Burke-Imagn Images)</p><p>Katerina Siniakova of the Czech Republic posted a 7-6 (2), 6-2 upset of No. 4 seed Daria Kasatkina of Australia in the second round of the Korea Open on Thursday in Seoul.</p><p>Kasatkina rallied from down 5-2 in the first set to force a tiebreaker. In the second set, she was broken three times and lost the final four games. She had eight double faults and won only half th",,2025-09-18T17:05:03.000Z,http://sydneysun.com/news/278586128/three-seeded-players-fall-in-korea-open-second-round,Sydney sun,,"Three seeded players fall in Korea Open second round 

 <p>(Photo credit: Geoff Burke-Imagn Images)</p><p>Katerina Siniakova of the Czech Republic posted a 7-6 (2), 6-2 upset of No. 4 seed Daria Kasatkina of Australia in the second round of the Korea Open on Thursday in Seoul.</p><p>Kasatkina rallied from down 5-2 in the first set to force a tiebreaker. In the second set, she was broken three times and lost the final four games. She had eight double faults and won only half th",83,sports,0.4999958574771881,1,22
19/09/2025,7 things we can do today to meet Australia's new climate goal,"<p class=""text-white text-xs"">Share article</p><p class=""text-white text-xs"">Print article</p><p>The federal government on Thursday <a href=""https://www.dcceew.gov.au/about/news/setting-2035-target-path-net-zero#toc_0"">announced</a> a 2035 emissions reduction target of 62-70% below 2005 levels. Importantly, it also released a <a href=""https://www.dcceew.gov.au/climate-change/publications/net-zero-plan"">net zero plan</a> a",,2025-09-18T22:09:10.000Z,http://sydneysun.com/news/278586928/7-things-we-can-do-today-to-meet-australia-new-climate-goal,Sydney sun,,"7 things we can do today to meet Australia's new climate goal 

 <p class=""text-white text-xs"">Share article</p><p class=""text-white text-xs"">Print article</p><p>The federal government on Thursday <a href=""https://www.dcceew.gov.au/about/news/setting-2035-target-path-net-zero#toc_0"">announced</a> a 2035 emissions reduction target of 62-70% below 2005 levels. Importantly, it also released a <a href=""https://www.dcceew.gov.au/climate-change/publications/net-zero-plan"">net zero plan</a> a",84,politics,0.5117554664611816,-1,46
19/09/2025,England batter Tammy Beaumont out for redemption at Women's World Cup,"<p>New Delhi [India], September 19 (ANI): England's Tammy Beaumont still has bad memories from her first ICC Women's Cricket World Cup in India back in 2013 and is keen to right those wrongs when the next edition of the tournament gets underway on the sub-continent on September 30, as per the official website of ICC.</p><p>Beaumont was part of England's squad the last time the Women's World Cup was held in India 12 years",,2025-09-19T04:00:06.000Z,http://sydneysun.com/news/278586888/england-batter-tammy-beaumont-out-for-redemption-at-women-world-cup,Sydney sun,,"England batter Tammy Beaumont out for redemption at Women's World Cup 

 <p>New Delhi [India], September 19 (ANI): England's Tammy Beaumont still has bad memories from her first ICC Women's Cricket World Cup in India back in 2013 and is keen to right those wrongs when the next edition of the tournament gets underway on the sub-continent on September 30, as per the official website of ICC.</p><p>Beaumont was part of England's squad the last time the Women's World Cup was held in India 12 years",85,sports,0.5245952606201172,-1,46
19/09/2025,"Josh Inglis ruled out of New Zealand T20I series, Alex Carey named replacement","<p>Canberra [Australia], September 19 (ANI): Australia suffered yet another setback ahead of their three-match T20I series against New Zealand as wicketkeeper-batter Josh Inglis was ruled out with a right calf strain. Alex Carey has been called up as his replacement for the series beginning October 1 in Mount Maunganui, as per ESPNcricinfo.</p><p>Inglis reportedly felt soreness in his calf after a running session in Perth",,2025-09-19T04:03:13.000Z,http://sydneysun.com/news/278586907/josh-inglis-ruled-out-of-new-zealand-t20i-series-alex-carey-named-replacement,Sydney sun,,"Josh Inglis ruled out of New Zealand T20I series, Alex Carey named replacement 

 <p>Canberra [Australia], September 19 (ANI): Australia suffered yet another setback ahead of their three-match T20I series against New Zealand as wicketkeeper-batter Josh Inglis was ruled out with a right calf strain. Alex Carey has been called up as his replacement for the series beginning October 1 in Mount Maunganui, as per ESPNcricinfo.</p><p>Inglis reportedly felt soreness in his calf after a running session in Perth",86,sports,0.5217318534851074,1,22
19/09/2025,Aussie man charged with live-streaming children having sex,"<p>ADELAIDE, South Australia - A 37-year-old man from the eastern Adelaide suburb of Heathpool faced the Adelaide Magistrates Court on Friday, charged with a series of child abuse offenses following an international investigation into alleged online exploitation, including live-streaming.</p>
<p>Investigators allege the man used social media platforms to communicate with victims and facilitators overseas, engaging minors",,2025-09-19T09:00:47.000Z,http://sydneysun.com/news/278587496/aussie-man-charged-with-live-streaming-children-having-sex,Sydney sun,,"Aussie man charged with live-streaming children having sex 

 <p>ADELAIDE, South Australia - A 37-year-old man from the eastern Adelaide suburb of Heathpool faced the Adelaide Magistrates Court on Friday, charged with a series of child abuse offenses following an international investigation into alleged online exploitation, including live-streaming.</p>
<p>Investigators allege the man used social media platforms to communicate with victims and facilitators overseas, engaging minors",87,lifestyle,0.5415689945220947,0,51
19/09/2025,Australia women's team penalised for slow over-rate against India,"<p>New Delhi [India], September 19 (ANI): The visitors, Australia have been fined 10 per cent of their match fee for maintaining a slow over-rate in the second ODI against India in New Chandigarh on Tuesday, as per the official website of the International Cricket Council (ICC).</p><p>The sanction was imposed by G.S.Lakshmi of the Emirates ICC International Panel of Match Referees after it was found that Australia were tw",,2025-09-19T09:37:35.000Z,http://sydneysun.com/news/278587608/australia-women-team-penalised-for-slow-over-rate-against-india,Sydney sun,,"Australia women's team penalised for slow over-rate against India 

 <p>New Delhi [India], September 19 (ANI): The visitors, Australia have been fined 10 per cent of their match fee for maintaining a slow over-rate in the second ODI against India in New Chandigarh on Tuesday, as per the official website of the International Cricket Council (ICC).</p><p>The sanction was imposed by G.S.Lakshmi of the Emirates ICC International Panel of Match Referees after it was found that Australia were tw",88,sports,0.525540828704834,1,22
19/09/2025,No universal age checks in Australian social media ban,"<p>MELBOURNE, Australia: Australian regulators have clarified how the country's upcoming social media age ban will be enforced, stressing that platforms will not be required to verify the ages of every single user.</p>
<p>The guidance comes ahead of the world's first nationwide ban on children under 16 having social media accounts, which takes effect on December 10.</p>
<p>The eSafety Commissioner, Julie Inman Grant, who",,2025-09-19T10:27:08.000Z,http://sydneysun.com/news/278584161/no-universal-age-checks-in-australian-social-media-ban,Sydney sun,,"No universal age checks in Australian social media ban 

 <p>MELBOURNE, Australia: Australian regulators have clarified how the country's upcoming social media age ban will be enforced, stressing that platforms will not be required to verify the ages of every single user.</p>
<p>The guidance comes ahead of the world's first nationwide ban on children under 16 having social media accounts, which takes effect on December 10.</p>
<p>The eSafety Commissioner, Julie Inman Grant, who",89,politics,0.56598961353302,0,51
19/09/2025,Venezuela starts days of military and ‘electronic warfare’ drills after US strikes on alleged drug boats,"<p>Armed forces say ‘special naval militia’ involved in Caribbean deployment as defence minister cites ‘threatening, vulgar voice’ of Washington</p><p>Venezuela says it has begun three days of military exercises on its Caribbean island of La Orchila as tensions soar amid US military activity in the region.</p><p>Forces deployed for what Washington called an anti-drug operation have <a href=""https://www.theguardian.com/us-news/2025/sep/15/trump-strike-venezuela-drug-cartel-vessel"">blown up at least two Venezuelan boats</a> and a combined 14 people allegedly transporting drugs across the Caribbean this month – a move slammed by UN experts as “extrajudicial execution”.</p> <a href=""https://www.theguardian.com/world/2025/sep/18/venezuela-military-exercises-after-us-boat-attacks-kill-14-people"">Continue reading...</a>",,2025-09-18T00:41:51.000Z,https://www.theguardian.com/world/2025/sep/18/venezuela-military-exercises-after-us-boat-attacks-kill-14-people,The Gaurdian,Agence France-Presse in Caracas,"Venezuela starts days of military and ‘electronic warfare’ drills after US strikes on alleged drug boats 

 <p>Armed forces say ‘special naval militia’ involved in Caribbean deployment as defence minister cites ‘threatening, vulgar voice’ of Washington</p><p>Venezuela says it has begun three days of military exercises on its Caribbean island of La Orchila as tensions soar amid US military activity in the region.</p><p>Forces deployed for what Washington called an anti-drug operation have <a href=""https://www.theguardian.com/us-news/2025/sep/15/trump-strike-venezuela-drug-cartel-vessel"">blown up at least two Venezuelan boats</a> and a combined 14 people allegedly transporting drugs across the Caribbean this month – a move slammed by UN experts as “extrajudicial execution”.</p> <a href=""https://www.theguardian.com/world/2025/sep/18/venezuela-military-exercises-after-us-boat-attacks-kill-14-people"">Continue reading...</a>",90,politics,0.48227524757385254,2,32
19/09/2025,UK preparing to recognise Palestinian state as early as Friday,"<p>Move comes after Israel fails to meet UK conditions that would have postponed step</p><p>The UK is preparing to recognise the state of Palestine as early as Friday, after Israel failed to meet conditions that would have postponed the historic step, including a ceasefire in Gaza.</p><p>Keir Starmer insisted the timing of the UK announcement had nothing to do with Donald Trump’s visit, even though the US president said at a press conference that he disagreed with Britain’s decision, without elaborating.</p> <a href=""https://www.theguardian.com/world/2025/sep/18/uk-preparing-to-recognise-palestinian-state-as-early-as-friday"">Continue reading...</a>",,2025-09-18T17:33:37.000Z,https://www.theguardian.com/world/2025/sep/18/uk-preparing-to-recognise-palestinian-state-as-early-as-friday,The Gaurdian,Patrick Wintour Diplomatic editor,"UK preparing to recognise Palestinian state as early as Friday 

 <p>Move comes after Israel fails to meet UK conditions that would have postponed step</p><p>The UK is preparing to recognise the state of Palestine as early as Friday, after Israel failed to meet conditions that would have postponed the historic step, including a ceasefire in Gaza.</p><p>Keir Starmer insisted the timing of the UK announcement had nothing to do with Donald Trump’s visit, even though the US president said at a press conference that he disagreed with Britain’s decision, without elaborating.</p> <a href=""https://www.theguardian.com/world/2025/sep/18/uk-preparing-to-recognise-palestinian-state-as-early-as-friday"">Continue reading...</a>",91,politics,0.5005032420158386,2,32
19/09/2025,"Putin, Gaza, tariffs and Mandelson: key details from Trump-Starmer press conference","<p>The two leaders skirted around areas of potential conflict but there was still plenty of news and startling information</p><p>Given an hour to speak freely in front of the world’s media, Donald Trump is always likely to spring a surprise or two.</p><p>His joint press conference with Keir Starmer at Chequers on Thursday was largely a disciplined performance, skirting around several potential topics of conflict. But it was still full of news, telling details, and startling information and opinions. <br><br>
 Here are some of the most important, and some you might have missed.</p> <a href=""https://www.theguardian.com/us-news/2025/sep/18/donald-trumps-state-visit-press-conference-what-did-we-learn"">Continue reading...</a>",,2025-09-18T17:56:06.000Z,https://www.theguardian.com/us-news/2025/sep/18/donald-trumps-state-visit-press-conference-what-did-we-learn,The Gaurdian,Kiran Stacey Policy editor,"Putin, Gaza, tariffs and Mandelson: key details from Trump-Starmer press conference 

 <p>The two leaders skirted around areas of potential conflict but there was still plenty of news and startling information</p><p>Given an hour to speak freely in front of the world’s media, Donald Trump is always likely to spring a surprise or two.</p><p>His joint press conference with Keir Starmer at Chequers on Thursday was largely a disciplined performance, skirting around several potential topics of conflict. But it was still full of news, telling details, and startling information and opinions. <br><br>
 Here are some of the most important, and some you might have missed.</p> <a href=""https://www.theguardian.com/us-news/2025/sep/18/donald-trumps-state-visit-press-conference-what-did-we-learn"">Continue reading...</a>",92,politics,0.40352991223335266,2,32
19/09/2025,Judges rule against Trump administration on deporting Guatemalan children and Venezuelans,"<p>Double defeat protects Venezuelans with temporary protected status and Guatemalan minors</p><p>The <a href=""https://www.theguardian.com/us-news/trump-administration"">Trump administration</a> has been handed a double defeat by judges in immigration cases, barring the executive branch from deporting a group of Guatemalan children and from slashing protections for many Venezuelans in the US.</p><p>A federal judge on Thursday ordered the administration to refrain from deporting Guatemalan unaccompanied immigrant children with active immigration cases while a legal challenge plays out.</p> <a href=""https://www.theguardian.com/us-news/2025/sep/18/ruling-trump-deport-children-guatemalan-venezuelan"">Continue reading...</a>",,2025-09-18T18:10:34.000Z,https://www.theguardian.com/us-news/2025/sep/18/ruling-trump-deport-children-guatemalan-venezuelan,The Gaurdian,Guardian staff and agency,"Judges rule against Trump administration on deporting Guatemalan children and Venezuelans 

 <p>Double defeat protects Venezuelans with temporary protected status and Guatemalan minors</p><p>The <a href=""https://www.theguardian.com/us-news/trump-administration"">Trump administration</a> has been handed a double defeat by judges in immigration cases, barring the executive branch from deporting a group of Guatemalan children and from slashing protections for many Venezuelans in the US.</p><p>A federal judge on Thursday ordered the administration to refrain from deporting Guatemalan unaccompanied immigrant children with active immigration cases while a legal challenge plays out.</p> <a href=""https://www.theguardian.com/us-news/2025/sep/18/ruling-trump-deport-children-guatemalan-venezuelan"">Continue reading...</a>",93,politics,0.4772782325744629,-1,46
19/09/2025,"More than 250,000 displaced from Gaza City in past month, UN figures show","<p>Tens of thousands more forced to flee makeshift homes and shelters daily in face of new Israeli offensive</p><p>More than a quarter of a million people have been displaced from <a href=""https://www.theguardian.com/world/2025/sep/17/idf-try-to-force-civilians-out-of-gaza-city-as-ground-offensive-continues"">Gaza City</a> in the last month, according to figures from the UN, with tens of thousands more forced to flee makeshift homes and shelters daily in the face of a new Israeli offensive.</p><p>Strikes by Israeli artillery, tanks and warplanes hit Gaza City again on Thursday as a UN official said “new waves of mass displacement” were under way, after about 60,000 fled the new assault in 72 hours earlier this week.</p> <a href=""https://www.theguardian.com/world/2025/sep/18/un-figures-people-displaced-from-gaza-city"">Continue reading...</a>",,2025-09-18T18:10:44.000Z,https://www.theguardian.com/world/2025/sep/18/un-figures-people-displaced-from-gaza-city,The Gaurdian,Jason Burke in Jerusalem,"More than 250,000 displaced from Gaza City in past month, UN figures show 

 <p>Tens of thousands more forced to flee makeshift homes and shelters daily in face of new Israeli offensive</p><p>More than a quarter of a million people have been displaced from <a href=""https://www.theguardian.com/world/2025/sep/17/idf-try-to-force-civilians-out-of-gaza-city-as-ground-offensive-continues"">Gaza City</a> in the last month, according to figures from the UN, with tens of thousands more forced to flee makeshift homes and shelters daily in the face of a new Israeli offensive.</p><p>Strikes by Israeli artillery, tanks and warplanes hit Gaza City again on Thursday as a UN official said “new waves of mass displacement” were under way, after about 60,000 fled the new assault in 72 hours earlier this week.</p> <a href=""https://www.theguardian.com/world/2025/sep/18/un-figures-people-displaced-from-gaza-city"">Continue reading...</a>",94,politics,0.5226759910583496,2,32
19/09/2025,Picasso painting not seen for 80 years unveiled by Paris auction house,"<p>Portrait of Dora Maar completed in Paris during war had been in private collection since being bought in 1944</p><ul><li><p><a href=""https://www.theguardian.com/world/live/2025/sep/18/france-strikes-lecornu-merz-sanchez-von-der-leyen-europe-live-latest-updates"">Europe live – latest updates</a></p></li></ul><p>A newly discovered painting by Pablo Picasso of the French photographer and painter Dora Maar completed during the German occupation of Paris that has not been seen for 80 years, has been unveiled.</p><p>The work, Bust of a Woman in a Flowery Hat (Dora Maar), was finished towards the end of the couple’s turbulent nine-year relationship and shows Maar in a softer, more colourful light than Picasso’s previous portraits of his then lover.</p> <a href=""https://www.theguardian.com/artanddesign/2025/sep/18/picasso-painting-hidden-for-80-years-auction-paris"">Continue reading...</a>",,2025-09-18T19:16:30.000Z,https://www.theguardian.com/artanddesign/2025/sep/18/picasso-painting-hidden-for-80-years-auction-paris,The Gaurdian,Kim Willsher,"Picasso painting not seen for 80 years unveiled by Paris auction house 

 <p>Portrait of Dora Maar completed in Paris during war had been in private collection since being bought in 1944</p><ul><li><p><a href=""https://www.theguardian.com/world/live/2025/sep/18/france-strikes-lecornu-merz-sanchez-von-der-leyen-europe-live-latest-updates"">Europe live – latest updates</a></p></li></ul><p>A newly discovered painting by Pablo Picasso of the French photographer and painter Dora Maar completed during the German occupation of Paris that has not been seen for 80 years, has been unveiled.</p><p>The work, Bust of a Woman in a Flowery Hat (Dora Maar), was finished towards the end of the couple’s turbulent nine-year relationship and shows Maar in a softer, more colourful light than Picasso’s previous portraits of his then lover.</p> <a href=""https://www.theguardian.com/artanddesign/2025/sep/18/picasso-painting-hidden-for-80-years-auction-paris"">Continue reading...</a>",95,music,0.5176885724067688,-1,46
19/09/2025,Starmer has avoided state-visit bear traps but has he changed any of Trump’s thinking?,"<p>PM cannot afford for US president to walk away from Ukraine crisis and must persuade him to publicly support specific Gaza plans</p><p>With bear traps avoided and fireworks unlit, Keir Starmer will be delighted that his <a href=""https://www.theguardian.com/us-news/2025/sep/18/donald-trumps-state-visit-press-conference-what-did-we-learn"">press conference</a> with Donald Trump lent credence to his claim to be America’s first partner in defence, trade and now technology.</p><p>Trump, for his part, got the “great pictures” he wanted and was on his best low-wattage behaviour. He said he did not disagree with his host about much, save Starmer’s plan <a href=""https://www.theguardian.com/world/2025/sep/18/uk-preparing-to-recognise-palestinian-state-as-early-as-friday"">to recognise a Palestinian state</a>. And he teetered on the edge of being diplomatic, at least until he advised Starmer <a href=""https://www.theguardian.com/us-news/2025/sep/18/trump-turn-fire-on-putin-and-lauds-uk-in-press-conference-with-starmer"">to use the military</a> to stop small boats crossing the Channel.</p> <a href=""https://www.theguardian.com/us-news/2025/sep/18/starmer-trump-state-visit-influence-ukraine-gaza"">Continue reading...</a>",,2025-09-18T19:30:04.000Z,https://www.theguardian.com/us-news/2025/sep/18/starmer-trump-state-visit-influence-ukraine-gaza,The Gaurdian,Patrick Wintour Diplomatic editor,"Starmer has avoided state-visit bear traps but has he changed any of Trump’s thinking? 

 <p>PM cannot afford for US president to walk away from Ukraine crisis and must persuade him to publicly support specific Gaza plans</p><p>With bear traps avoided and fireworks unlit, Keir Starmer will be delighted that his <a href=""https://www.theguardian.com/us-news/2025/sep/18/donald-trumps-state-visit-press-conference-what-did-we-learn"">press conference</a> with Donald Trump lent credence to his claim to be America’s first partner in defence, trade and now technology.</p><p>Trump, for his part, got the “great pictures” he wanted and was on his best low-wattage behaviour. He said he did not disagree with his host about much, save Starmer’s plan <a href=""https://www.theguardian.com/world/2025/sep/18/uk-preparing-to-recognise-palestinian-state-as-early-as-friday"">to recognise a Palestinian state</a>. And he teetered on the edge of being diplomatic, at least until he advised Starmer <a href=""https://www.theguardian.com/us-news/2025/sep/18/trump-turn-fire-on-putin-and-lauds-uk-in-press-conference-with-starmer"">to use the military</a> to stop small boats crossing the Channel.</p> <a href=""https://www.theguardian.com/us-news/2025/sep/18/starmer-trump-state-visit-influence-ukraine-gaza"">Continue reading...</a>",96,politics,0.4712767004966736,2,32
19/09/2025,Mass protest expected in Philippines capital amid public fury over alleged corruption in government projects,"<p>Sunday’s demonstration in Manila to coincide with anniversary of 1972 martial law declaration as president backs rally in bid to placate anger</p><p>Thousands of people are expected to join a mass protest in Manila on Sunday amid a groundswell of anger in the Philippines against perceived corruption in government-funded flood control projects.</p><p>Dubbed the “Trillion Peso March”, the demonstration is named after a Greenpeace estimate of $17.6bn that the <a href=""https://www.greenpeace.org/philippines/press/68522/flood-control-corruption-an-obscene-plunder-of-much-needed-climate-funds/#:~:text=Greenpeace%20says%20that%20corruption%20and,frequent%20and%20more%20intense%20flooding"">environmental organisation alleges</a> is the amount skimmed from climate-related projects in 2023.</p> <a href=""https://www.theguardian.com/world/2025/sep/19/mass-protest-expected-in-philippines-capital-amid-public-fury-over-alleged-corruption-in-government-projects"">Continue reading...</a>",,2025-09-19T02:18:23.000Z,https://www.theguardian.com/world/2025/sep/19/mass-protest-expected-in-philippines-capital-amid-public-fury-over-alleged-corruption-in-government-projects,The Gaurdian,Kate Lamb and agencies,"Mass protest expected in Philippines capital amid public fury over alleged corruption in government projects 

 <p>Sunday’s demonstration in Manila to coincide with anniversary of 1972 martial law declaration as president backs rally in bid to placate anger</p><p>Thousands of people are expected to join a mass protest in Manila on Sunday amid a groundswell of anger in the Philippines against perceived corruption in government-funded flood control projects.</p><p>Dubbed the “Trillion Peso March”, the demonstration is named after a Greenpeace estimate of $17.6bn that the <a href=""https://www.greenpeace.org/philippines/press/68522/flood-control-corruption-an-obscene-plunder-of-much-needed-climate-funds/#:~:text=Greenpeace%20says%20that%20corruption%20and,frequent%20and%20more%20intense%20flooding"">environmental organisation alleges</a> is the amount skimmed from climate-related projects in 2023.</p> <a href=""https://www.theguardian.com/world/2025/sep/19/mass-protest-expected-in-philippines-capital-amid-public-fury-over-alleged-corruption-in-government-projects"">Continue reading...</a>",97,politics,0.4515233039855957,-1,46
